"State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"Virginia","Giles","51","071","2021-01-29",36,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-30",34,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-01-31",31,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-01",26,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-02",38,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-03",39,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-04",39,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-05",35,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-06",35,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-07",34,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-08",38,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-10",25,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-11",27,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-12",31,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-13",32,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-14",23,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-15",26,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-16",30,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-17",33,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-18",31,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-19",39,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-20",42,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-21",40,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-22",38,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-23",42,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-24",45,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-25",44,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-26",39,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-27",33,"Good","Ozone","51-071-9992",1
"Virginia","Giles","51","071","2021-02-28",24,"Good","Ozone","51-071-9992",1
"Virginia","Hampton City","51","650","2021-01-10",5,"Good","PM10","51-650-0008",1
"Virginia","Hopewell City","51","670","2021-01-10",2,"Good","PM10","51-670-0010",1
"Virginia","Madison","51","113","2021-01-01",29,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-02",31,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-03",19,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-04",22,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-05",28,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-06",27,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-07",33,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-08",35,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-09",33,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-10",36,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-11",34,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-12",38,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-13",37,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-14",36,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-15",33,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-16",32,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-17",28,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-18",32,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-19",33,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-20",32,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-21",35,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-22",34,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-23",32,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-24",35,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-25",29,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-26",30,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-27",30,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-28",31,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-29",33,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-30",36,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-01-31",35,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-01",34,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-02",37,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-03",39,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-04",42,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-05",36,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-06",36,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-07",38,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-08",37,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-09",38,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-10",28,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-11",34,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-12",38,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-13",35,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-14",33,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-15",33,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-16",29,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-17",33,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-18",36,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-19",36,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-20",42,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-21",42,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-22",40,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-23",43,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-24",44,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-25",41,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-26",41,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-27",41,"Good","Ozone","51-113-0003",1
"Virginia","Madison","51","113","2021-02-28",32,"Good","Ozone","51-113-0003",1
"Virginia","Norfolk City","51","710","2021-01-04",2,"Good","PM10","51-710-0024",1
"Virginia","Norfolk City","51","710","2021-01-10",6,"Good","PM10","51-710-0024",1
"Virginia","Pittsylvania","51","143","2021-01-01",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-02",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-03",1,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-04",10,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-05",18,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-06",13,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-07",16,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-08",13,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-09",8,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-10",3,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-11",14,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-12",21,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-13",21,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-14",20,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-15",8,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-16",8,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-17",3,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-18",9,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-19",13,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-20",12,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-21",14,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-22",10,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-23",10,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-24",5,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-25",9,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-26",6,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-27",7,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-28",3,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-29",9,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-30",8,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-01-31",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-01",3,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-02",7,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-03",4,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-04",8,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-05",7,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-06",9,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-07",4,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-08",7,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-09",5,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-10",3,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-11",3,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-12",3,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-13",3,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-14",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-15",3,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-16",4,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-17",4,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-18",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-19",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-20",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-21",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-22",8,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-23",10,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-24",6,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-25",3,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-26",4,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-27",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-02-28",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-01",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-02",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-03",5,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-04",5,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-05",1,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-06",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-07",3,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-08",5,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-09",8,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-10",5,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-11",5,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-12",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-13",3,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-14",5,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-15",1,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-16",1,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-17",1,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-18",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-19",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-20",1,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-21",1,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-22",1,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-23",1,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-24",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-25",4,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-26",3,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-27",3,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-28",2,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-29",0,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-30",5,"Good","NO2","51-143-0005",1
"Virginia","Pittsylvania","51","143","2021-03-31",3,"Good","NO2","51-143-0005",1
"Virginia","Prince Edward","51","147","2021-01-01",20,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-02",18,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-03",14,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-04",11,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-05",19,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-06",20,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-07",27,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-08",28,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-09",33,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-10",33,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-11",24,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-12",31,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-13",34,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-14",33,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-15",33,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-16",25,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-17",24,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-18",30,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-19",32,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-20",32,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-21",34,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-22",33,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-23",33,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-24",31,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-25",23,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-26",20,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-27",26,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-28",32,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-29",32,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-30",34,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-01-31",30,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-01",27,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-02",35,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-03",37,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-04",37,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-05",33,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-06",35,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-07",30,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-08",34,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-09",34,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-10",29,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-11",25,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-12",31,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-17",32,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-18",27,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-19",24,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-20",40,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-21",41,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-22",28,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-23",40,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-26",33,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-27",31,"Good","Ozone","51-147-9991",1
"Virginia","Prince Edward","51","147","2021-02-28",13,"Good","Ozone","51-147-9991",1
"Virginia","Stafford","51","179","2021-01-04",6,"Good","PM10","51-179-0001",1
"Washington","Adams","53","001","2021-01-01",13,"Good","PM2.5","53-001-0003",1
"Washington","Adams","53","001","2021-01-02",5,"Good","PM2.5","53-001-0003",1
